Record_ID,Operator_Name,Installation_ID,Time,Solar_Irradiance,Panel_Temperature,Ambient_Temperature,Cloud_Cover,Humidity,Wind_Speed,Rainfall,Dust_Level,Panel_Efficiency,Inverter_Efficiency,Solar_Power_Output
106393,Priya,INST-9732,2:30,0,35.4,33.5,22.9,62.6,8.3,0,16,22.65,92.46,0
106394,Ravi,INST-9010,21:00,0,40.5,39.8,90.4,94.7,7.3,12.4,7.5,18.21,97.3,0.16
106395,Divya,INST-2628,8:00,273.4,33.6,32.2,53.4,77.2,11.7,4.5,25.7,18.19,98.36,0.6
106396,John,INST-1627,17:00,222.7,37.7,35,22.5,52.8,3.7,0,25.1,21.1,92.44,0.49
106397,Kumar,INST-7674,12:30,929.5,31.2,23.7,9.4,64.9,1.2,0,6.3,20.35,98.65,1.89
106398,Akash,INST-4699,21:00,0,24.4,24.9,61.7,89.2,4.6,9.8,26.9,17.88,96.7,0
106399,Meena,INST-5827,1:30,0,40.6,38.9,58.9,56.1,3.7,4.3,28.9,17.34,97.77,0.02
106400,John,INST-2708,16:30,173.9,33.2,31.1,79,57,3.1,20,19.6,19.53,97.7,0.18
106401,Priya,INST-3412,16:00,221.7,37.5,34.1,66.6,43.9,10.2,18.8,9.9,18.1,98.45,0.47
106402,Priya,INST-3057,7:30,237.7,33.9,33.3,13.2,39.1,7.2,0,19.5,19.49,97.73,0.59
106403,Ravi,INST-2057,16:30,498.6,27.2,22.5,1.6,45.6,9.2,0,14.8,20.77,93.85,0.95
106404,Akash,INST-2569,14:00,664.3,40.9,37.1,28.9,91.7,4.6,0,8.8,17.77,93.84,0.94
106405,Divya,INST-5986,13:45,532.6,29.5,25.3,55.3,42.5,0.9,8.9,13.9,17.98,95.18,0.72
106406,John,INST-7807,6:00,0,23.4,24.6,59.6,67.9,1.4,3.8,19.5,19.58,95.33,0
106407,Meena,INST-1491,13:30,360,37.2,36.1,77.1,86.8,8.1,0,12.1,20.54,93.12,0.59
106408,Divya,INST-4062,7:00,215.8,23.7,22.4,11.3,80.5,4.6,0,28.3,19.94,94.26,0.31
106409,Akash,INST-5281,14:45,246.6,27.3,25.9,85.3,38,3.8,14.9,28.4,21.04,97.01,0.24
106410,Divya,INST-2027,16:00,151.9,42.8,40.2,83.5,54.4,0.5,12.1,5.8,20.67,97.06,0.18
106411,Kumar,INST-3183,6:30,0,20.7,21.7,10.4,73.1,4.8,0,23.3,18.8,96.85,0
106412,Ravi,INST-9546,22:45,0,28.8,30.4,39.5,61,2.3,0,20.3,20.29,98.68,0.1
106413,Arun,INST-8759,0:45,0,37.1,37.6,92.8,23.1,2.4,18.3,6.6,17.29,92.29,0
106414,Kumar,INST-2280,23:45,0,35.5,34.3,41.7,39.4,8,23.8,17.8,20.24,94.67,0.08
106415,Kumar,INST-5999,16:30,433.3,40.1,35.6,15.2,41.9,1.9,0,29.1,21.85,98.04,0.75
106416,Divya,INST-8010,3:00,0,23.2,21.9,64.2,37.7,6.4,1.3,0,22.26,94.42,0
106417,Akash,INST-4275,6:30,16.6,27.5,28.1,13.8,61.1,2.8,0,15.4,17.58,92.37,0
106418,Akash,INST-3193,10:00,589.6,27.1,22.7,38.6,23.9,6.1,0,3.7,21.47,94.68,1.1
106419,Kumar,INST-8850,6:15,0,36.2,38,18.9,21.3,14.5,0,7.6,19.52,94.8,0.05
106420,John,INST-6179,19:15,0,30.3,30.1,91.5,80.9,12.6,20.1,1.2,21.32,92.33,0.05
106421,Arun,INST-4530,7:45,206.7,28.3,26.1,17,89,1.3,0,5.4,21.25,94.62,0.33
106422,Akash,INST-9144,10:45,528.7,29.9,24.4,44.4,86.8,0.9,6.9,23,20.83,92.81,0.71
106423,Ravi,INST-8013,4:00,0,30,31.2,75.6,47.7,6.4,9.9,22,20.27,95.87,0
106424,John,INST-9532,19:00,0,31,31.6,44.2,33.6,5.7,9.7,8.3,19.8,96.63,0.14
106425,Arun,INST-7696,21:00,0,39.5,39.5,91.5,20.8,0.7,6.6,4.6,18.33,94.01,0
106426,Meena,INST-7271,22:15,0,40.6,40.1,48.9,42.2,7.2,20.4,5.2,19.35,93.07,0.01
106427,Akash,INST-1937,14:00,729.3,39.8,32.4,20.8,50.7,14.5,0,18.3,18.48,94.75,1.27
106428,Priya,INST-4753,18:30,0,24.4,25.3,41.9,49,6.8,19.6,14.2,18.36,92.47,0
106429,Divya,INST-4228,7:00,114.4,39.3,39.8,58.7,82.5,14.1,3.6,19,17.53,96.41,0.11
106430,Akash,INST-5539,15:00,617,31.5,28.1,15.2,75.6,13.2,0,3.6,18.52,92.19,0.94
106431,Ravi,INST-1104,13:15,477.5,21.7,19,60.4,28.1,14,5.5,17.5,22.25,94.98,0.78
106432,Meena,INST-4461,1:45,0,26.6,25.9,80.5,37.8,10.4,9.2,27.2,20.17,94.56,0
106433,Arun,INST-5252,2:45,0,31.8,29.8,83.1,52.4,12.5,5,21.7,19.3,94.25,0.05
106434,Priya,INST-8409,10:30,652.2,40,34,28.6,83.6,4.4,0,11.5,20.81,93.53,1.01
106435,Meena,INST-8126,11:15,561.1,25.7,22.3,52.2,64.6,4.2,22.9,4,17.17,94.44,0.88
106436,Akash,INST-7378,2:15,0,18,18.4,20.1,20.4,8.9,0,11.6,19.95,92.64,0.01
106437,John,INST-3355,4:30,0,30.6,32.4,59.5,62.2,10.1,23.9,18.5,21.31,98.27,0
106438,Kumar,INST-9470,2:15,0,26.7,26.6,64.9,64.4,3.2,13.5,26.7,18.1,94.17,0.08
106439,Akash,INST-1543,6:30,0,27.7,25.7,80.5,88.1,10.5,9,20.5,20.75,95.58,0.12
106440,Priya,INST-4090,4:45,0,31.5,29.6,41.8,63.9,8.2,12,18.7,19.82,94,0.1
106441,Akash,INST-6889,6:00,6.4,33.1,33.6,15.7,32.8,9,0,24.8,20.61,93.39,0
106442,Meena,INST-5953,16:00,464.2,25.7,23.5,10.4,54.2,3.8,0,19.6,22.46,92.2,0.7
106443,Divya,INST-8200,17:45,81.7,27.9,28.9,87.5,22,5.2,24.1,13.7,18.31,95.71,0
106444,Kumar,INST-6190,21:45,0,33.5,34.7,36.1,89.3,1.2,0,10.3,19.2,93.04,0
106445,Divya,INST-8296,19:15,0,31.8,31,71.1,36.2,12.4,22.8,24.7,22.71,97.69,0
106446,Akash,INST-6976,20:15,0,32.1,33.2,79.9,69.3,12.7,2.8,22.7,18.71,98.92,0.04
106447,Arun,INST-6682,10:45,475.5,22.1,19.4,54.2,35.4,10.9,19.1,22.8,20.89,98.76,0.99
106448,Arun,INST-3821,23:30,0,22.5,23.2,70.8,52.3,6.2,0.3,10.8,22.07,98.86,0
106449,Ravi,INST-5373,17:45,156.5,30.5,28.5,45.6,51.5,7.6,18,14.8,20.02,94.77,0.08
106450,Priya,INST-3106,23:00,0,30.6,28.8,67.1,67.2,7.2,24.3,4.4,22.65,94.66,0
106451,Divya,INST-4014,15:15,706.8,31,25,1,22.1,7.4,0,15.4,21.75,95.19,1.53
106452,Meena,INST-2301,21:45,0,39.1,40.6,26.2,67.9,6.6,0,26.8,22.07,97.57,0
106453,Akash,INST-2486,19:15,0,31.4,30.3,74.8,56,11,19.5,7.3,19.72,94.92,0.08
106454,Arun,INST-1145,21:45,0,29.7,31.7,65.9,86.6,2.4,6.8,16.5,17.5,95.79,0
106455,Divya,INST-1834,3:45,0,35.7,37.6,77.2,66.8,6.6,4.6,28.7,18.12,93.95,0.07
106456,Priya,INST-6231,9:15,399.9,33.5,29,48.9,70.2,12.3,3.5,12.6,21.18,95.11,0.8
106457,Priya,INST-5641,13:30,642.4,45,41,39,82.7,3.8,0,3.3,17.92,97.1,1.19
106458,Ravi,INST-2548,8:45,448.6,22.9,20.3,9,73.8,8.9,0,10,19.48,95.02,0.76
106459,Divya,INST-2349,21:15,0,23,22.9,95.3,63.7,0.8,9.7,19,20.52,96.01,0.06
106460,Akash,INST-7387,4:15,0,18.4,18.2,89.8,86.8,13.9,11.1,26.4,22.51,97.98,0
106461,Priya,INST-9418,20:45,0,25.1,24.2,79.1,71.9,9.2,17.1,22.8,17.71,94.53,0
106462,Ravi,INST-3037,11:45,841.5,47.7,39.5,17.2,76.2,0.4,0,14.1,21.41,96.4,1.64
106463,Meena,INST-1046,20:30,0,37.3,37.6,88.2,79.2,1.2,22.2,3.2,21.14,94.53,0
106464,Kumar,INST-9615,1:30,0,35.7,37,20.5,90.4,4.8,0,3.5,17.75,93.74,0.06
106465,Arun,INST-7970,10:15,725,30.8,25,18.6,38.8,2.7,0,29.9,19.22,93.97,1.25
106466,Meena,INST-3718,7:30,120.4,25.8,23.9,65.4,78.4,4.2,8.1,11.7,20.31,98.67,0.33
106467,Divya,INST-3352,17:30,155.8,24.7,23.3,39,80.7,0.3,0,19.4,22.31,98.23,0.48
106468,Meena,INST-2297,0:30,0,36,37.7,29.4,91.9,14.5,0,2.5,21.24,94.22,0
106469,Priya,INST-6994,16:15,434.3,33.6,30.1,12.4,53.6,0.1,0,16.9,20.82,98.81,0.9
106470,Priya,INST-7031,13:00,736.5,35.8,30.2,30.9,68.3,12.4,0,28.8,17.88,94.28,1.07
106471,Kumar,INST-7828,12:45,319,41.3,40.5,83,66.2,11.8,11.4,8.3,19.21,97.56,0.61
106472,Meena,INST-3381,3:15,0,22.7,21.3,87.9,47.7,10.2,2.7,8.3,18.57,92.2,0
106473,Akash,INST-9229,8:45,167.5,38,38,79.4,66.6,4.3,18.1,19.4,20.49,95.2,0.1
106474,Divya,INST-7651,14:30,384.1,34.9,30.4,65.9,26,8,2.6,5.8,22.53,96.22,0.94
106475,Kumar,INST-7385,9:30,676.7,36.5,31.1,8.2,65.9,9.5,0,14,22.38,95.02,1.14
106476,Ravi,INST-8761,19:30,0,29.7,27.7,86.8,73.4,3.4,5,21.8,21.87,94.68,0.19
106477,Arun,INST-2406,6:30,0,27.8,29.3,1.2,21.8,9.5,0,17.8,20.2,94.83,0.07
106478,Arun,INST-2487,7:15,242.6,37.9,33.9,4.5,80.6,5.4,0,18,19.17,93.56,0.39
106479,Arun,INST-7029,2:15,0,32.7,30.8,86.9,36.1,9.2,8.7,13,17.92,93.35,0
106480,Kumar,INST-2982,4:30,0,22.4,23.4,55.8,87.3,4.7,6.2,24,22.48,92.06,0.06
106481,Akash,INST-6561,19:15,0,25.7,27.6,54.8,62.5,3.5,12.1,28.6,17.27,92.69,0
106482,Priya,INST-8771,15:15,337.1,38.5,37.4,60.4,67.2,13.9,4.7,29.8,20.09,93.54,0.37
106483,Ravi,INST-4076,19:45,0,23,21.7,43.4,73.4,11.3,22.7,13.1,21.53,98.54,0.06
106484,John,INST-9019,22:00,0,18.9,19,39.7,78.6,13.8,0,12.6,17.04,95.53,0
106485,Akash,INST-1024,12:00,699.9,39.5,34.8,34.9,34,0.5,0,15.2,18.04,94.23,1.1
106486,Divya,INST-9639,3:00,0,36.5,37.1,73.9,56.7,13.3,20.6,19.2,17.84,94.73,0
106487,Akash,INST-2556,9:15,576.4,28.5,24.5,22.5,75.8,7.7,0,6.8,18.2,96.88,1.09
106488,Arun,INST-8637,6:15,0,40.8,40.9,18,47.7,4.6,0,8.1,18.67,94.66,0
106489,Kumar,INST-1244,11:30,504.7,23.9,21.1,58.3,94.3,7.8,5.3,22.8,20.58,93.78,1.03
106490,Ravi,INST-7754,0:00,0,18.1,19.2,91.5,57.2,8.9,2.8,6.7,21.05,95.13,0
106491,Ravi,INST-1164,20:15,0,27.3,27.5,35.7,78.2,13.4,0,22.8,20.66,94.76,0
106492,Ravi,INST-9599,12:45,400.5,22.2,20.1,72.3,92.4,6,23.7,29.6,21.19,94.53,0.78
106493,Divya,INST-8257,11:30,297.4,35.7,31.5,81.9,75.7,14.5,16.8,2.6,19.95,97.23,0.51
106494,Akash,INST-4167,18:45,3.8,27.3,26.7,16.1,94.5,0.9,0,1.6,19.58,97.67,0.03
106495,Divya,INST-2255,0:15,0,18.5,18,57.8,69.9,8.6,20.7,20.2,18.64,92.7,0
106496,John,INST-5754,19:30,0,37.1,37.6,22.8,50.8,0.6,0,9.5,20.71,92.7,0.18
106497,Ravi,INST-1382,2:15,0,42.3,40.6,79.5,60.4,9.7,1,10.5,19.45,93.23,0
106498,Kumar,INST-6962,12:15,255.6,25.4,23.3,87.2,68,0.8,8.3,2.1,22.66,94.72,0.55
106499,Divya,INST-2945,4:00,0,19.2,20.6,48.3,35.3,2,2,6.8,17.14,92.43,0.18
106500,Akash,INST-7310,22:00,0,26.6,27.6,31.1,83.8,13.9,0,11.8,22.58,92.71,0.09
106501,Divya,INST-2159,13:15,679.2,28.7,21.1,37.6,81.4,4.1,0,19.5,19.8,93.97,1.12
106502,Meena,INST-1581,5:45,0,33.9,33.8,29.8,28.1,9.4,0,2.1,22.04,94.14,0
106503,Divya,INST-7581,20:00,0,40.2,38.6,72.8,61.1,8.1,18,26.1,19.79,94.06,0
106504,Meena,INST-8842,6:45,6.4,28.5,27.7,50,29.1,1.8,15.1,11.7,20.41,92.48,0.05
106505,Kumar,INST-9860,16:15,404.1,36.7,33.8,24.7,49,6.1,0,15.9,20.1,94.66,0.57
106506,Kumar,INST-3093,3:00,0,29.6,30.6,74.2,53.8,4.5,24.7,8.8,21.69,97.68,0.15
106507,Akash,INST-5899,16:00,322.3,20.6,19.4,43.3,63.1,0.7,8.4,17.9,21.53,94.73,0.49
106508,Divya,INST-4142,6:30,0,24.4,24.8,63.9,40.3,8.1,19.2,4.9,21.97,92.7,0.09
106509,Kumar,INST-1127,8:00,491.1,24.6,19.6,0.5,39.3,7.9,0,28.9,18.14,97.55,0.66
106510,Meena,INST-4212,13:30,940.1,27.8,21.8,4.5,70.5,2.5,0,6,22.95,98.98,2.27
106511,Priya,INST-4683,12:15,703.3,31.3,23.6,36,40.6,13.8,0,5.6,20.27,93.05,1.09
106512,Meena,INST-5424,2:15,0,19.9,21.4,49.8,32.1,8.6,12.8,0.5,19.12,97.97,0
106513,Priya,INST-8998,12:30,640.6,24,19.2,42.2,34.1,8.8,18.6,23.1,17.7,95.19,0.76
106514,Divya,INST-3316,4:15,0,27.4,26,61.1,57.2,9.8,6.5,29.4,19.89,98.06,0
106515,Akash,INST-4254,8:30,328.2,43.6,41.7,42,57.1,0.8,10.2,8.4,18.73,92.34,0.49
106516,Arun,INST-1758,16:30,226.5,21.4,21.4,67.6,73.3,11,12.3,29.5,19.71,96.77,0.46
106517,Arun,INST-2079,16:30,185.3,21.9,21.4,78.1,28.1,7.6,7.5,10.9,21.36,92.68,0.51
106518,Ravi,INST-7739,11:15,738.2,44.1,38.4,26.6,48.9,12.7,0,6.5,19.54,95.73,1.39
106519,Ravi,INST-6028,6:45,10.4,23.2,24.8,78.8,64.9,10.4,6.5,6.7,19.72,93.09,0
106520,Priya,INST-9095,0:30,0,29.7,30.3,78.9,69.4,1.8,19.2,13.6,19.73,92.55,0.19
106521,John,INST-2728,22:15,0,33.8,32.5,99.5,63.6,12.8,1.9,0.2,22.81,94.76,0
106522,Priya,INST-6671,18:15,0,38.7,38.5,89.8,59.2,4.2,9.4,17,22.92,96.51,0
106523,Divya,INST-2565,23:30,0,28.3,29.3,97.9,92.5,3.4,7.5,23.9,17.43,97.4,0
106524,Meena,INST-2680,8:45,213.1,37.5,37,66.5,64,9.7,6,20.8,17.9,96.5,0.13
106525,John,INST-9495,14:15,516.6,28.2,23.4,47.4,41.2,10.3,13.9,11.7,22.63,92.83,1.07
106526,John,INST-2307,22:00,0,20.6,20.8,78,62.1,8.5,13.4,25,20.46,94.47,0
106527,Divya,INST-4382,5:15,0,20.3,21.8,43.6,94.4,7.6,24.5,3.5,18.92,94.22,0
106528,Divya,INST-4345,20:30,0,28.6,27.6,94.2,68.4,9.5,23.1,3.1,22.36,94.05,0.1
106529,John,INST-9494,11:15,940.5,43.9,36.2,2.4,71.9,12.5,0,16.2,18.72,97.22,1.65
106530,Arun,INST-5697,22:30,0,30.5,31.3,59,24.1,15,19.8,20,19.02,92.11,0.06
106531,Kumar,INST-6339,6:30,0,41.7,41.2,17.2,63.8,11,0,10.2,19.82,97.61,0
106532,Akash,INST-2863,4:45,0,21.7,23.2,20.6,32.6,9.8,0,11.1,17.78,93.93,0.18
106533,Divya,INST-8766,10:00,617.7,44.9,40.9,35.6,38.2,1.1,0,19.8,17.69,92.7,0.78
106534,John,INST-5567,5:00,0,33.7,34.2,53.2,70.8,6.6,1,29,17.05,94.09,0.08
106535,Kumar,INST-4138,13:45,469.1,39.8,36.3,61.2,22.4,13.8,24.1,20.8,20.3,95.54,0.9
106536,Divya,INST-2942,1:15,0,25,25.9,46.4,35.6,7.5,15.7,14.4,18.42,92.83,0
106537,John,INST-9135,2:30,0,19.8,21.3,96.9,72.2,3.7,20.4,10.4,22.84,95.74,0
106538,Ravi,INST-5146,6:15,0,31.8,31,75.2,92.9,11.9,10.5,25.8,20.41,92.44,0.12
106539,Akash,INST-6335,13:45,400,41.1,35.9,68.8,88,8.8,17,1.3,21.2,92.75,0.86
106540,Meena,INST-3813,9:45,322,26.5,23.6,64.9,44.7,2.3,0.2,24.6,18.94,96.13,0.47
106541,John,INST-3569,12:15,785.4,36.1,31.1,26.6,40.9,5.7,0,24.1,18.76,92.01,1.39
106542,Ravi,INST-2510,9:15,547.4,26.2,22.2,27.3,84.5,7.8,0,12.1,21.98,98.05,0.97
106543,Kumar,INST-4817,18:00,0,39.3,38.8,35.6,32.4,1.4,0,24.1,18.04,98.27,0
106544,Arun,INST-4598,7:45,109.4,31.9,32.8,73.1,35.7,2.4,7,5,22.24,95.96,0.11
106545,Akash,INST-7459,7:15,71,32.4,30.1,79.4,26.7,11.5,6.9,14.5,22.09,97.23,0.28
106546,John,INST-2048,11:15,796.1,28.3,21.7,21.1,73.7,12.5,0,24.1,18.19,92.91,1.09
106547,Kumar,INST-9670,15:00,660.7,27.6,22.9,7.2,31.2,8,0,18.3,21.32,92.57,1.04
106548,Kumar,INST-4492,15:15,300.1,28.4,25.2,69.6,37.2,5.2,17.7,19.5,19.58,97.26,0.55
106549,Arun,INST-1580,8:45,334.8,38.7,37.5,37.1,25.6,14.4,0,9.5,22.62,93.85,0.76
106550,John,INST-3155,14:45,503.8,22.4,19.7,49.5,53.8,3.2,12,23.4,18.58,97.85,0.77
106551,Meena,INST-1309,11:00,601.9,37.5,32.7,47.1,26.4,9.5,9.3,0.9,20.25,97.59,1.28
106552,Ravi,INST-7968,5:45,0,31,31.8,33.6,32,11.5,0,15.7,22.33,93.18,0
106553,Arun,INST-4761,5:15,0,20.6,18.8,75.5,54.5,9.5,17.5,21.2,19.32,97.26,0
106554,Priya,INST-4850,6:30,0,24.9,24.1,11.5,78.2,6.2,0,24.6,21.96,92.95,0.16
106555,Arun,INST-8918,1:00,0,20.5,21.4,50.9,78.1,7.2,4.2,8,18.1,96,0.16
106556,Akash,INST-3577,21:00,0,35.8,37.2,58,53,5.1,13.2,25.7,19.71,93.98,0.08
106557,Meena,INST-5089,21:15,0,30.7,32.4,41,29.4,8.1,18.3,8.1,18.74,98.12,0
106558,John,INST-9866,20:15,0,29.3,27.4,97,63.9,13.6,1.6,18.7,18.77,94.51,0
106559,Arun,INST-2979,0:45,0,29.8,29.5,99,67.4,8.1,10.6,20.4,19.85,92.62,0
106560,Akash,INST-4844,11:15,962,41.2,33.4,2.7,71.5,2.4,0,23.2,19.67,93.21,1.37
106561,Meena,INST-4783,11:30,615.7,26,19.8,45.9,68.3,5.7,21.1,1.9,18.37,94.48,1.25
106562,Akash,INST-4243,3:30,0,22,23.5,66.2,42.3,12.3,12,24.8,20.37,92.71,0
106563,Meena,INST-4572,9:15,581.8,35.4,29.4,19.8,94.6,9.8,0,17.4,21.48,97.25,1.25
106564,Meena,INST-4662,0:30,0,27.8,29.4,31.5,38,0,0,1.9,19.24,93.67,0
106565,Kumar,INST-9778,4:15,0,32.7,32.6,46.7,42.8,11.9,7.9,28.1,22.7,98.48,0.11
106566,Divya,INST-1463,8:00,143.9,30.1,27.6,81,91.2,14.9,4.5,8.4,18.57,98.79,0.14
106567,Arun,INST-4165,2:15,0,39.6,39.2,20.6,42.5,6,0,26.4,18.78,92.31,0.18
106568,John,INST-1033,19:30,0,24.2,22.7,90.6,57.1,4,23.3,25.6,20.74,97.16,0.03
106569,Arun,INST-7888,16:45,434.6,41.2,38.8,14,71.3,0.5,0,3.5,20.84,92.77,0.82
106570,Divya,INST-1564,7:15,135.1,35.1,33.1,53,68.9,3.6,5,12.3,17.89,95.01,0.2
106571,Ravi,INST-8152,6:45,4.4,34.8,36.1,59,89.1,5.1,6.6,28.5,18.54,92.77,0.13
106572,John,INST-6897,16:45,442.7,26,22.7,14.4,53.2,3.6,0,20.2,20.75,97.74,0.87
106573,Akash,INST-8221,2:45,0,19.4,19.6,72.4,44.2,14.6,18.6,6.3,17.85,98.39,0.1
106574,Ravi,INST-2100,7:15,211.8,37.5,35.4,26.4,86.6,4.3,0,17,18.54,92.36,0.25
106575,Priya,INST-8332,14:45,310.9,22,21.3,78.7,37.5,8.7,18.3,29.9,22.3,97.45,0.5
106576,Arun,INST-7600,9:30,685.7,27.9,20.3,4.5,60.5,12.3,0,4.6,17.18,93.53,1.01
106577,John,INST-8000,11:45,326.9,29.1,25.1,79.1,83.2,6.5,7.8,2.6,18.45,97.05,0.62
106578,Akash,INST-4114,5:45,0,18.3,19.9,37.5,31.8,8.4,0,19.3,21.54,95.64,0
106579,John,INST-2803,13:15,631.4,36,32.8,41.1,52.4,2.5,8.9,22.2,18.98,93.86,0.89
106580,Divya,INST-5629,7:45,240.9,41.9,41.5,13.8,39.3,14.6,0,3.6,22.14,95.44,0.36
106581,Arun,INST-9976,7:00,220.2,41.6,38.7,27.1,30.9,7.9,0,10,19.9,95.88,0.3
106582,Priya,INST-5884,18:45,5,39.9,41.8,15.8,76.1,2.4,0,11.4,21.25,97.49,0.2
106583,Divya,INST-2663,19:15,0,35.6,33.8,42.1,65.3,8,3.2,16,17.79,96.71,0
106584,John,INST-4708,4:15,0,27.5,29.1,75.4,91.7,4.8,3.2,26.8,19.08,95.43,0
106585,Priya,INST-9984,1:15,0,28.4,26.8,83.4,77.6,5,3.3,20.2,20.69,93.97,0
106586,Priya,INST-7783,22:00,0,37.4,37.4,47.9,42.2,0.3,9.1,5.4,19.25,93.04,0
106587,Akash,INST-1917,12:45,543.1,37.3,31.1,54.4,38.7,10.5,13.2,0.3,19.6,96.32,0.92
106588,Meena,INST-7564,15:30,543,34.9,28.6,28.9,50.1,12.1,0,26,21.43,95.39,1
106589,Priya,INST-4736,7:00,249.4,24,21.9,0.7,62.8,1.8,0,26.5,22.19,94.91,0.51
106590,Kumar,INST-6995,16:45,310.4,43.4,39.3,44.5,25.5,9.1,17.2,26.6,20.88,94.61,0.72
106591,Divya,INST-7905,14:00,399.8,23.7,20.7,62.3,87.8,12.9,20.4,20.6,17.86,92.43,0.76
106592,Meena,INST-8354,19:15,0,36.8,35,41.7,90.7,1,20.6,8.8,22.46,95.79,0
106593,Meena,INST-9003,22:30,0,27.3,26.3,52.2,56,7,24.3,28.9,21.57,95.55,0.16
106594,John,INST-3660,0:30,0,20.4,20.9,84.5,37.7,2.1,10,3.4,20.46,96.77,0
106595,Kumar,INST-8800,22:00,0,23.9,24.9,92.6,33.9,1.7,20.8,4.7,20.57,92.45,0
106596,Arun,INST-9213,7:30,67.9,35.8,34.5,87,47.9,13.4,20.7,29.6,22.58,95.45,0.05
106597,Kumar,INST-8432,5:30,0,20.2,19.5,92.7,90.6,11.9,18,2.9,17.48,97.15,0.12
106598,Akash,INST-8209,22:15,0,27,27.5,88.8,20.3,11.2,16,15.8,17.26,98.36,0
106599,Akash,INST-6411,5:45,0,25.1,24.9,88.3,75.3,14.5,25,9.5,20.7,98.63,0
106600,Ravi,INST-6905,17:30,89.1,25.3,23.9,83.6,68.3,12.9,10.5,9.5,19.48,98.74,0.12
106601,Kumar,INST-4248,1:00,0,24.8,26,33.1,35.6,12.9,0,13.5,20.66,95.23,0.2
106602,John,INST-7514,8:45,505.4,25.9,22.4,2.1,70.4,1.1,0,8.1,22.62,93.22,1.02
106603,Priya,INST-8474,23:30,0,28,28.4,47.8,33.4,4.4,13.4,19.1,19.88,98.57,0
106604,Arun,INST-4407,2:30,0,26.1,27.5,70.1,62.9,8.9,21.2,6.2,19.34,92.14,0
106605,Akash,INST-3265,3:45,0,35.5,35.5,54.4,49.9,0.4,13.7,21.6,22,94.46,0
106606,Priya,INST-4578,7:45,176.5,41.5,41.9,42.9,63,13.5,6.6,11.4,22.85,95.88,0.19
106607,Akash,INST-2156,11:45,484.2,27.4,23.7,61.4,81,9,17,12.9,22.88,95.78,1.1
106608,Ravi,INST-1557,12:30,912.9,46,36.6,10.1,36.6,3.9,0,2.6,22.26,97.72,2.01
106609,Divya,INST-7027,20:15,0,42.6,41.7,54.3,51.9,15,6.6,13.2,20.29,96.61,0.17
106610,Akash,INST-4143,7:00,177.4,34.7,33.3,29.6,32.8,4.1,0,5.1,21.09,92.57,0.17
106611,Kumar,INST-9480,14:00,375.5,41.4,40.2,69.8,37.5,6.9,18,21.6,18.99,93.38,0.69
106612,John,INST-9221,14:00,246.1,38,37.8,84.8,60,2.9,11.7,10.7,19.74,92.6,0.51
106613,Meena,INST-6679,4:15,0,38.9,39.4,80.2,57.3,14,21,9.8,22.3,92.29,0.1
106614,John,INST-5552,19:00,0,37.8,38.9,42.8,41,14.1,21.9,17.5,21.18,92.39,0
106615,John,INST-2969,14:15,453.6,36.5,33.6,59.5,42.6,8.9,12,23.4,20.09,94.85,0.81
106616,Ravi,INST-6519,4:45,0,40.4,39.4,65.9,41.5,7.7,1.9,0.3,19.47,94.38,0.13
106617,Arun,INST-6317,2:30,0,36.7,36.3,51.6,33.9,5.9,20.1,23.8,18.43,95.07,0
106618,Priya,INST-9550,2:15,0,25.7,27,22.3,33.2,7.6,0,26.4,17.96,96.88,0.11
106619,Akash,INST-7973,21:00,0,40.1,40.1,23.7,76.5,4.5,0,22.1,20.77,96.53,0.15
106620,Kumar,INST-2608,3:00,0,42,40.9,96.5,20.4,6,12.6,8.3,21.82,95.36,0
106621,Kumar,INST-9363,14:45,208.2,40.8,39.1,89.7,60.8,8.1,1.7,3.2,18.3,97.75,0.5
106622,Meena,INST-4042,2:00,0,20.2,21.8,94.1,84.5,5.8,7.1,15,20.75,93.18,0
106623,Ravi,INST-3428,21:45,0,23.6,21.9,73.8,84.5,9.7,19.9,29.5,19.99,98.43,0
106624,Meena,INST-9252,1:45,0,24.7,26.7,68.6,23.6,3.2,1.6,10.1,17.71,95.96,0
106625,Meena,INST-1510,6:45,10.3,21.9,22.6,51.1,63.8,1.6,9,21.5,18.93,98.96,0.1
106626,Ravi,INST-5477,8:30,216,29.8,29.8,69.5,69.7,14.6,22.3,14.2,22.49,97.48,0.34
106627,Ravi,INST-7354,12:30,253.6,38.4,37.9,89.2,48.5,2.8,2.1,9.1,18.48,98.2,0.55
106628,Divya,INST-4242,11:45,959.7,26.7,18.9,2.3,27.1,13,0,22.1,22.18,95.16,1.97
106629,Priya,INST-8188,16:45,192.6,36.2,33.4,69.9,61.4,11,2.3,19.7,21.95,94.99,0.16
106630,Ravi,INST-5160,14:30,544.1,23.6,19.8,43.9,37.7,0.2,20.5,25.9,19.82,92.45,0.68
106631,Meena,INST-9249,6:30,0,27.6,29,79.1,33.8,7.7,12.2,22.9,20.01,98.2,0.12
106632,Priya,INST-3194,23:15,0,23.9,24.8,77.6,59.2,7.6,1.5,28.6,20.54,93.97,0.19
106633,John,INST-5413,16:30,236.1,18.9,18.2,62.7,78.5,10,9.7,12.1,17.37,95.15,0.44
106634,John,INST-3734,14:45,293.3,36.6,35.4,80.8,54.7,7.7,9.5,5.9,17.62,95.52,0.54
